~id,~label,type:String,balance:Double,bank_name:String,status:String,created_date:Date,fraud_flag:Boolean
A000558403,account,checking,23803.41,HDFC Bank,active,2025-01-23T22:16:51Z,False
A000558501,account,savings,181936.99,Axis Bank,active,2023-03-03T22:16:51Z,False
A000558601,account,savings,13965.08,Union Bank of India,active,2023-05-28T22:16:51Z,True
A000558602,account,credit,-21663.9,Union Bank of India,active,2024-05-06T22:16:51Z,False
A000558603,account,credit,-33008.11,Indian Bank,active,2025-05-06T22:16:51Z,True
A000558701,account,credit,-46740.95,Syndicate Bank,active,2023-10-18T22:16:51Z,False
A000558702,account,savings,447014.59,Syndicate Bank,active,2023-02-16T22:16:51Z,False
A000558801,account,credit,-30502.01,State Bank of India,active,2024-11-03T22:16:51Z,False
A000558901,account,checking,16450.19,Indian Bank,active,2024-01-08T22:16:51Z,False
A000559001,account,credit,-48828.82,State Bank of India,active,2024-06-08T22:16:51Z,False
A000559002,account,savings,466676.9,Indian Bank,active,2024-01-29T22:16:51Z,False
A000559101,account,checking,25077.42,Punjab National Bank,active,2024-11-08T22:16:51Z,False
A000559201,account,savings,462918.84,Federal Bank,active,2024-04-12T22:16:51Z,True
A000559202,account,savings,137963.4,Bank of Baroda,active,2025-02-02T22:16:51Z,False
A000559301,account,credit,-46717.73,Canara Bank,active,2024-07-16T22:16:51Z,False
A000559401,account,credit,-40806.12,Bank of Baroda,active,2025-04-01T22:16:51Z,False
A000559402,account,savings,208005.4,HDFC Bank,active,2023-10-21T22:16:51Z,True
A000559501,account,credit,-24776.51,Yes Bank,active,2024-10-19T22:16:51Z,False
A000559601,account,checking,42629.25,State Bank of India,active,2024-11-26T22:16:51Z,False
A000559602,account,checking,1080.47,Canara Bank,active,2023-06-24T22:16:51Z,True
A000559701,account,credit,-2683.36,Axis Bank,active,2023-11-04T22:16:51Z,False
A000559702,account,checking,16495.25,Yes Bank,active,2024-02-22T22:16:51Z,False
A000559703,account,credit,-23466.48,Bank of Baroda,active,2024-10-22T22:16:51Z,False
A000559704,account,savings,66758.95,Indian Bank,active,2025-08-27T22:16:51Z,False
A000559801,account,checking,19897.55,Axis Bank,active,2024-04-06T22:16:51Z,False
A000559802,account,checking,35533.89,Indian Bank,active,2023-07-08T22:16:51Z,False
A000559803,account,checking,39757.97,Indian Overseas Bank,active,2024-03-04T22:16:51Z,False
A000559901,account,checking,40944.6,State Bank of India,active,2025-03-15T22:16:51Z,False
A000560001,account,credit,-30563.5,Indian Bank,active,2024-05-01T22:16:51Z,False
A000560002,account,credit,-35508.3,Bank of Baroda,active,2024-10-28T22:16:51Z,False
A000560101,account,checking,20942.75,State Bank of India,active,2023-08-18T22:16:51Z,False
A000560201,account,savings,349199.95,Yes Bank,active,2023-11-04T22:16:51Z,False
A000560202,account,checking,8404.79,Union Bank of India,active,2024-06-18T22:16:51Z,False
A000560301,account,checking,3151.97,Indian Bank,active,2023-10-14T22:16:51Z,False
A000560302,account,checking,42225.46,Federal Bank,active,2024-03-07T22:16:51Z,False
A000560303,account,credit,-45947.21,Central Bank of India,active,2025-08-30T22:16:51Z,False
A000560401,account,checking,32101.74,Kotak Mahindra Bank,active,2023-01-20T22:16:51Z,False
A000560402,account,checking,14232.67,Syndicate Bank,active,2024-11-14T22:16:51Z,False
A000560501,account,checking,21495.9,Federal Bank,active,2024-01-21T22:16:51Z,False
A000560502,account,checking,33185.53,Federal Bank,active,2023-09-10T22:16:51Z,False
A000560601,account,credit,-3323.75,Indian Overseas Bank,active,2023-02-22T22:16:51Z,False
A000560602,account,credit,-20296.42,Federal Bank,active,2024-04-15T22:16:51Z,False
A000560701,account,credit,-37860.11,HDFC Bank,active,2024-01-01T22:16:51Z,True
A000560702,account,credit,-27635.55,Kotak Mahindra Bank,active,2024-08-30T22:16:51Z,False
A000560801,account,savings,476579.89,Indian Overseas Bank,active,2024-03-10T22:16:51Z,False
A000560802,account,checking,5417.09,IDBI Bank,active,2024-06-08T22:16:51Z,False
A000560803,account,credit,-47783.94,IDBI Bank,active,2024-06-15T22:16:51Z,False
A000560804,account,savings,104905.99,Canara Bank,active,2024-05-15T22:16:51Z,False
A000560901,account,checking,6205.23,Punjab National Bank,active,2024-10-04T22:16:51Z,False
A000561001,account,checking,16221.72,Indian Overseas Bank,active,2025-06-05T22:16:51Z,True
A000561002,account,checking,14696.28,IDBI Bank,active,2024-12-11T22:16:51Z,False
A000561003,account,savings,68456.77,Indian Overseas Bank,active,2024-03-19T22:16:51Z,True
A000561004,account,credit,-31386.03,HDFC Bank,active,2024-08-29T22:16:51Z,True
A000561101,account,checking,36977.65,Yes Bank,active,2023-11-19T22:16:51Z,False
A000561201,account,savings,226146.13,ICICI Bank,active,2024-02-17T22:16:51Z,False
A000561202,account,credit,-8202.45,Canara Bank,active,2023-11-27T22:16:51Z,False
A000561301,account,credit,-35590.77,Yes Bank,active,2024-01-28T22:16:51Z,False
A000561302,account,checking,20442.22,ICICI Bank,active,2024-09-25T22:16:51Z,False
A000561401,account,savings,292915.6,Yes Bank,active,2025-07-10T22:16:51Z,False
A000561402,account,checking,15919.02,IDBI Bank,active,2024-08-13T22:16:51Z,False
A000561403,account,credit,-10241.22,Bank of Baroda,active,2025-07-30T22:16:51Z,False
A000561501,account,checking,10089.92,Canara Bank,active,2024-08-17T22:16:51Z,False
A000561502,account,checking,18111.46,Punjab National Bank,active,2023-11-05T22:16:51Z,False
A000561601,account,savings,172993.86,IDBI Bank,active,2023-03-18T22:16:51Z,False
A000561602,account,savings,380814.79,Central Bank of India,active,2025-06-22T22:16:51Z,False
A000561603,account,credit,-49215.69,Canara Bank,active,2023-01-27T22:16:51Z,False
A000561701,account,credit,-19653.92,Yes Bank,active,2023-07-20T22:16:51Z,False
A000561702,account,credit,-8883.33,Central Bank of India,active,2025-09-02T22:16:51Z,False
A000561801,account,credit,-12333.46,Syndicate Bank,active,2024-08-01T22:16:51Z,False
A000561802,account,checking,32003.29,Central Bank of India,active,2023-06-08T22:16:51Z,False
A000561901,account,savings,410644.97,Punjab National Bank,active,2024-05-04T22:16:51Z,True
A000561902,account,savings,263782.37,Syndicate Bank,active,2024-04-28T22:16:51Z,False
A000561903,account,savings,396512.97,Bank of Baroda,active,2023-02-21T22:16:51Z,False
A000562001,account,checking,7804.77,ICICI Bank,active,2025-08-12T22:16:51Z,False
A000562101,account,credit,-37888.84,Indian Overseas Bank,active,2025-08-02T22:16:51Z,False
A000562201,account,checking,11617.11,Indian Overseas Bank,active,2023-12-31T22:16:51Z,False
A000562202,account,savings,16672.17,IDBI Bank,active,2023-02-07T22:16:51Z,False
A000562203,account,credit,-44149.86,Syndicate Bank,active,2023-07-20T22:16:51Z,False
A000562301,account,savings,191141.33,ICICI Bank,active,2023-07-17T22:16:51Z,False
A000562401,account,credit,-8895.62,Canara Bank,active,2023-07-02T22:16:51Z,False
A000562501,account,savings,373076.35,Syndicate Bank,active,2025-08-25T22:16:51Z,False
A000562601,account,savings,77977.82,Canara Bank,active,2024-04-05T22:16:51Z,True
A000562602,account,savings,450763.57,Punjab National Bank,active,2023-05-17T22:16:51Z,False
A000562701,account,savings,291745.14,Canara Bank,active,2024-02-08T22:16:51Z,False
A000562801,account,credit,-28676.53,Kotak Mahindra Bank,active,2025-03-01T22:16:51Z,False
A000562901,account,checking,44075.28,Bank of Baroda,active,2025-02-06T22:16:51Z,False
A000563001,account,checking,21379.36,HDFC Bank,active,2023-08-29T22:16:51Z,False
A000563101,account,savings,486160.27,ICICI Bank,active,2023-01-19T22:16:51Z,False
A000563102,account,checking,19838.87,Union Bank of India,active,2024-05-25T22:16:51Z,False
A000563103,account,credit,-461.53,Union Bank of India,active,2025-05-10T22:16:51Z,False
A000563104,account,checking,49346.04,ICICI Bank,active,2024-02-20T22:16:51Z,False
A000563201,account,checking,425.48,Axis Bank,active,2024-11-22T22:16:51Z,False
A000563202,account,credit,-26414.95,Kotak Mahindra Bank,active,2024-09-04T22:16:51Z,False
A000563203,account,credit,-30113.58,Yes Bank,active,2024-02-15T22:16:51Z,False
A000563301,account,credit,-2827.17,IDBI Bank,active,2023-05-31T22:16:51Z,False
A000563302,account,checking,2159.16,Indian Overseas Bank,active,2025-04-23T22:16:51Z,False
A000563401,account,credit,-36242.68,Kotak Mahindra Bank,active,2023-06-08T22:16:51Z,False
A000563501,account,checking,41860.97,HDFC Bank,active,2025-09-09T22:16:51Z,False
A000563601,account,credit,-16775.13,Central Bank of India,active,2023-04-14T22:16:51Z,False
A000563602,account,checking,24713.09,Indian Bank,active,2023-03-07T22:16:51Z,False
A000563701,account,credit,-24985.97,Yes Bank,active,2024-03-24T22:16:51Z,False
A000563702,account,savings,153596.09,Central Bank of India,active,2024-06-21T22:16:51Z,False
A000563703,account,savings,293223.52,Kotak Mahindra Bank,active,2025-07-12T22:16:51Z,False
A000563801,account,credit,-2788.33,State Bank of India,active,2024-12-23T22:16:51Z,False
A000563802,account,checking,15975.48,Union Bank of India,active,2024-10-03T22:16:51Z,False
A000563803,account,credit,-19996.06,Syndicate Bank,active,2025-04-10T22:16:51Z,False
A000563804,account,credit,-17044.25,HDFC Bank,active,2023-06-12T22:16:51Z,False
A000563901,account,checking,35687.73,Syndicate Bank,active,2024-07-16T22:16:51Z,False
A000564001,account,checking,20364.78,Yes Bank,active,2025-05-11T22:16:51Z,False
A000564002,account,credit,-11544.78,Federal Bank,active,2023-10-08T22:16:51Z,False
A000564101,account,credit,-25369.93,ICICI Bank,active,2025-01-21T22:16:51Z,False
A000564102,account,checking,30925.71,Yes Bank,active,2023-04-19T22:16:51Z,False
A000564201,account,savings,4995.65,Syndicate Bank,active,2023-07-09T22:16:51Z,True
A000564202,account,credit,-36066.78,Indian Bank,active,2024-03-13T22:16:51Z,False
A000564301,account,checking,38116.84,Indian Overseas Bank,active,2024-01-02T22:16:51Z,False
A000564302,account,checking,40523.1,Union Bank of India,active,2023-07-16T22:16:51Z,False
A000564401,account,savings,325075.81,Indian Bank,active,2024-05-05T22:16:51Z,False
A000564402,account,savings,186479.77,ICICI Bank,active,2023-12-24T22:16:51Z,False
A000564501,account,checking,28462.96,Federal Bank,active,2022-12-20T22:16:51Z,False
A000564502,account,savings,392419.64,Punjab National Bank,active,2023-08-10T22:16:51Z,False
A000564503,account,credit,-49284.95,Axis Bank,active,2024-12-17T22:16:51Z,False
A000564601,account,savings,274409.04,Axis Bank,active,2023-01-09T22:16:51Z,True
A000564701,account,checking,2960.47,Axis Bank,active,2022-12-18T22:16:51Z,True
A000564702,account,checking,47502.27,HDFC Bank,active,2023-10-31T22:16:51Z,False
A000564801,account,checking,26587.73,Union Bank of India,active,2023-12-06T22:16:51Z,False
A000564802,account,credit,-2111.48,ICICI Bank,active,2023-04-18T22:16:51Z,False
A000564803,account,checking,37715.39,ICICI Bank,active,2025-04-06T22:16:51Z,False
A000564901,account,checking,7592.36,Kotak Mahindra Bank,active,2024-08-15T22:16:51Z,False
A000564902,account,savings,182454.09,IDBI Bank,active,2024-02-25T22:16:51Z,True
A000564903,account,checking,45324.85,Kotak Mahindra Bank,active,2024-07-31T22:16:51Z,False
A000564904,account,savings,100873.73,HDFC Bank,active,2023-08-30T22:16:51Z,False
A000565001,account,credit,-28486.18,Bank of Baroda,active,2023-04-06T22:16:51Z,False
A000565002,account,checking,38252.05,Syndicate Bank,active,2025-01-29T22:16:51Z,False
A000565101,account,credit,-20100.28,Yes Bank,active,2025-08-10T22:16:51Z,False
A000565102,account,credit,-48458.38,Bank of Baroda,active,2023-04-13T22:16:51Z,False
A000565201,account,credit,-2152.25,Federal Bank,active,2025-06-09T22:16:51Z,False
A000565301,account,savings,17320.44,Punjab National Bank,active,2024-06-15T22:16:51Z,False
A000565302,account,checking,43477.76,Punjab National Bank,active,2024-03-11T22:16:51Z,False
A000565303,account,credit,-37618.01,Kotak Mahindra Bank,active,2025-01-30T22:16:51Z,False
A000565401,account,credit,-29380.6,Punjab National Bank,active,2023-07-23T22:16:51Z,False
A000565501,account,savings,73222.69,State Bank of India,active,2025-01-25T22:16:51Z,True
A000565502,account,credit,-8419.33,HDFC Bank,active,2023-02-22T22:16:51Z,False
A000565503,account,savings,266976.78,Axis Bank,active,2023-03-27T22:16:51Z,False
A000565601,account,savings,251587.01,Axis Bank,active,2025-02-22T22:16:51Z,False
A000565602,account,checking,3077.03,IDBI Bank,active,2024-01-25T22:16:51Z,True
A000565701,account,savings,47044.23,Punjab National Bank,active,2024-11-17T22:16:51Z,False
A000565702,account,credit,-22287.62,Canara Bank,active,2024-07-23T22:16:51Z,False
A000565703,account,credit,-20614.13,Bank of Baroda,active,2022-12-18T22:16:51Z,False
A000565704,account,checking,25407.57,Indian Overseas Bank,active,2025-04-27T22:16:51Z,False
A000565801,account,credit,-21076.73,Central Bank of India,active,2024-05-28T22:16:51Z,False
A000565802,account,credit,-17969.7,ICICI Bank,active,2025-03-03T22:16:51Z,False
A000565803,account,credit,-42863.15,Axis Bank,active,2024-02-26T22:16:51Z,False
A000565901,account,credit,-30823.43,Punjab National Bank,active,2025-01-26T22:16:51Z,False
A000566001,account,savings,389101.77,Punjab National Bank,active,2023-04-14T22:16:51Z,False
A000566002,account,credit,-39864.92,HDFC Bank,active,2024-06-24T22:16:51Z,False
A000566101,account,credit,-36452.9,Yes Bank,active,2023-10-23T22:16:51Z,False
A000566102,account,savings,95616.39,Federal Bank,active,2023-07-03T22:16:51Z,False
A000566103,account,savings,160931.68,HDFC Bank,active,2023-04-23T22:16:51Z,False
A000566201,account,checking,35073.1,State Bank of India,active,2024-04-26T22:16:51Z,False
A000566202,account,checking,48723.0,Indian Bank,active,2025-01-23T22:16:51Z,False
A000566301,account,checking,19459.94,Syndicate Bank,active,2024-02-15T22:16:51Z,False
A000566302,account,credit,-31700.53,ICICI Bank,active,2024-02-21T22:16:51Z,False
A000566303,account,savings,448404.23,HDFC Bank,active,2023-07-24T22:16:51Z,False
A000566401,account,credit,-15748.23,Punjab National Bank,active,2023-09-18T22:16:51Z,False
A000566402,account,checking,15055.75,Bank of Baroda,active,2025-06-24T22:16:51Z,False
A000566403,account,credit,-14384.61,Indian Overseas Bank,active,2023-05-26T22:16:51Z,False
A000566501,account,checking,2023.88,HDFC Bank,active,2024-08-10T22:16:51Z,False
A000566502,account,credit,-48673.54,Union Bank of India,active,2025-06-06T22:16:51Z,False
A000566503,account,savings,237938.61,Union Bank of India,active,2023-07-03T22:16:51Z,False
A000566601,account,credit,-98.7,Bank of Baroda,active,2025-03-29T22:16:51Z,False
A000566602,account,credit,-24386.4,Federal Bank,active,2023-07-26T22:16:51Z,False
A000566701,account,savings,387149.19,Kotak Mahindra Bank,active,2023-05-21T22:16:51Z,False
A000566702,account,checking,13294.08,Canara Bank,active,2023-12-15T22:16:51Z,False
A000566703,account,credit,-45434.56,IDBI Bank,active,2024-05-18T22:16:51Z,True
A000566704,account,checking,24506.81,Punjab National Bank,active,2024-08-19T22:16:51Z,False
A000566801,account,checking,14427.68,Canara Bank,active,2024-12-23T22:16:51Z,False
A000566802,account,checking,15476.7,Kotak Mahindra Bank,active,2023-07-10T22:16:51Z,False
A000566803,account,credit,-30781.88,Bank of Baroda,active,2023-12-05T22:16:51Z,False
A000566901,account,savings,213227.2,Central Bank of India,active,2023-11-29T22:16:51Z,True
A000566902,account,credit,-23641.01,Indian Overseas Bank,active,2024-07-18T22:16:51Z,False
A000567001,account,credit,-10290.29,IDBI Bank,active,2023-01-16T22:16:51Z,False
A000567002,account,savings,191863.39,HDFC Bank,active,2024-07-17T22:16:51Z,False
A000567003,account,savings,178851.61,Canara Bank,active,2024-12-12T22:16:51Z,True
A000567101,account,savings,380419.68,IDBI Bank,active,2024-06-09T22:16:51Z,False
A000567201,account,checking,8517.12,Central Bank of India,active,2024-10-01T22:16:51Z,False
A000567202,account,credit,-34534.18,Indian Overseas Bank,active,2023-01-12T22:16:51Z,False
A000567301,account,credit,-20473.86,HDFC Bank,active,2024-10-26T22:16:51Z,False
A000567302,account,credit,-11612.14,Central Bank of India,active,2023-12-19T22:16:51Z,False
A000567303,account,checking,18075.48,HDFC Bank,active,2023-05-21T22:16:51Z,False
A000567304,account,savings,403908.76,Canara Bank,active,2023-09-30T22:16:51Z,False
A000567401,account,credit,-18666.56,Central Bank of India,active,2023-09-13T22:16:51Z,False
A000567402,account,checking,26754.24,Federal Bank,active,2025-01-06T22:16:51Z,False
A000567501,account,credit,-77.09,ICICI Bank,active,2025-05-30T22:16:51Z,False
A000567601,account,checking,26278.99,Canara Bank,active,2025-03-04T22:16:51Z,False
A000567701,account,checking,38709.14,Indian Bank,active,2024-08-31T22:16:51Z,False
A000567702,account,savings,141195.3,Canara Bank,active,2025-01-22T22:16:51Z,False
A000567801,account,credit,-22416.75,Federal Bank,active,2024-07-25T22:16:51Z,False
A000567802,account,savings,12922.57,State Bank of India,active,2024-07-16T22:16:51Z,False
A000567803,account,checking,43637.46,Central Bank of India,active,2023-01-20T22:16:51Z,False
A000567901,account,credit,-38716.69,HDFC Bank,active,2023-09-25T22:16:51Z,False
A000567902,account,checking,12194.15,Punjab National Bank,active,2024-05-02T22:16:51Z,False
A000567903,account,savings,322318.28,Central Bank of India,active,2025-01-30T22:16:51Z,True
A000568001,account,checking,31256.07,Yes Bank,active,2023-05-18T22:16:51Z,False
A000568002,account,checking,28310.55,IDBI Bank,active,2024-06-04T22:16:51Z,False
A000568101,account,savings,75948.41,Indian Bank,active,2024-11-03T22:16:51Z,False
A000568102,account,checking,27191.99,State Bank of India,active,2025-03-20T22:16:51Z,False
A000568103,account,checking,42108.25,Canara Bank,active,2024-05-06T22:16:51Z,False
A000568104,account,credit,-19032.88,Bank of Baroda,active,2024-03-16T22:16:51Z,True
A000568201,account,credit,-23024.11,Bank of Baroda,active,2024-04-27T22:16:51Z,False
A000568202,account,checking,47654.31,Indian Overseas Bank,active,2024-09-06T22:16:51Z,False
A000568301,account,checking,33836.51,State Bank of India,active,2024-06-11T22:16:51Z,False
A000568302,account,checking,31461.83,State Bank of India,active,2024-03-02T22:16:51Z,False
A000568401,account,savings,298070.53,Kotak Mahindra Bank,active,2023-10-23T22:16:51Z,True
A000568402,account,credit,-25569.77,Axis Bank,active,2023-09-08T22:16:51Z,False
A000568403,account,checking,36584.83,Axis Bank,active,2025-01-29T22:16:51Z,False
A000568501,account,checking,14136.23,Kotak Mahindra Bank,active,2024-12-31T22:16:51Z,False
A000568502,account,checking,34432.09,ICICI Bank,active,2023-09-21T22:16:51Z,False
A000568601,account,savings,359618.36,Central Bank of India,active,2025-05-02T22:16:51Z,False
A000568602,account,checking,15492.55,Indian Overseas Bank,active,2025-08-17T22:16:51Z,False
A000568603,account,credit,-32856.46,Canara Bank,active,2024-04-26T22:16:51Z,False
A000568604,account,checking,31278.04,IDBI Bank,active,2023-02-03T22:16:51Z,False
A000568701,account,checking,47166.77,Union Bank of India,active,2025-03-05T22:16:51Z,False
A000568702,account,savings,469931.85,Syndicate Bank,active,2025-04-13T22:16:51Z,False
A000568703,account,credit,-30676.55,Bank of Baroda,active,2023-10-24T22:16:51Z,False
A000568704,account,checking,42245.37,Yes Bank,active,2023-06-22T22:16:51Z,False
A000568801,account,savings,285448.5,ICICI Bank,active,2024-11-19T22:16:51Z,False
A000568802,account,credit,-42150.52,Punjab National Bank,active,2024-06-22T22:16:51Z,False
A000568803,account,credit,-43414.23,Central Bank of India,active,2025-03-20T22:16:51Z,False
A000568901,account,checking,30127.13,Central Bank of India,active,2025-05-05T22:16:51Z,False
A000568902,account,checking,1226.94,Axis Bank,active,2025-04-20T22:16:51Z,False
A000568903,account,credit,-21033.22,Yes Bank,active,2023-10-28T22:16:51Z,False
A000569001,account,savings,175161.73,Bank of Baroda,active,2023-03-22T22:16:51Z,False
A000569101,account,credit,-43282.46,Kotak Mahindra Bank,active,2023-05-02T22:16:51Z,False
A000569102,account,savings,103277.3,Indian Overseas Bank,active,2023-03-05T22:16:51Z,False
A000569201,account,credit,-18224.28,Axis Bank,active,2023-07-08T22:16:51Z,False
A000569202,account,savings,404886.39,ICICI Bank,active,2024-02-05T22:16:51Z,False
A000569203,account,savings,258941.16,Indian Bank,active,2024-09-10T22:16:51Z,False
A000569301,account,checking,47515.15,Federal Bank,active,2024-07-26T22:16:51Z,False
A000569401,account,checking,29834.13,Union Bank of India,active,2023-07-01T22:16:51Z,False
A000569501,account,credit,-24246.4,Kotak Mahindra Bank,active,2025-01-13T22:16:51Z,False
A000569601,account,savings,145989.01,HDFC Bank,active,2024-12-15T22:16:51Z,False
A000569602,account,savings,61067.16,Indian Bank,active,2024-07-10T22:16:51Z,False
A000569603,account,credit,-5423.46,Bank of Baroda,active,2023-04-16T22:16:51Z,True
A000569604,account,checking,7733.69,Kotak Mahindra Bank,active,2025-01-27T22:16:51Z,False
A000569701,account,checking,23369.17,Indian Overseas Bank,active,2024-04-06T22:16:51Z,False
A000569702,account,checking,4219.46,Canara Bank,active,2024-05-10T22:16:51Z,False
A000569703,account,checking,389.82,Canara Bank,active,2023-01-26T22:16:51Z,False
A000569704,account,savings,413229.2,Punjab National Bank,active,2023-07-01T22:16:51Z,False
A000569801,account,credit,-33005.97,Union Bank of India,active,2025-03-12T22:16:51Z,False
A000569802,account,checking,36053.85,State Bank of India,active,2024-04-11T22:16:51Z,False
A000569901,account,checking,39383.93,HDFC Bank,active,2023-11-12T22:16:51Z,False
A000570001,account,checking,6991.78,Yes Bank,active,2024-11-08T22:16:51Z,False
A000570002,account,checking,36131.64,State Bank of India,active,2025-07-24T22:16:51Z,False
A000570101,account,credit,-38135.32,Indian Overseas Bank,active,2023-07-26T22:16:51Z,False
A000570102,account,checking,23474.53,Canara Bank,active,2024-12-31T22:16:51Z,True
A000570201,account,checking,2881.5,Bank of Baroda,active,2023-03-09T22:16:51Z,False
A000570202,account,credit,-33513.96,ICICI Bank,active,2024-06-06T22:16:51Z,False
A000570203,account,checking,26652.17,HDFC Bank,active,2024-06-06T22:16:51Z,False
A000570301,account,credit,-10789.72,Axis Bank,active,2024-07-28T22:16:51Z,False
A000570302,account,checking,46729.01,Canara Bank,active,2023-06-21T22:16:51Z,False
A000570401,account,savings,5854.04,Axis Bank,active,2025-02-22T22:16:51Z,True
A000570402,account,savings,302782.25,Indian Bank,active,2023-11-03T22:16:51Z,False
A000570501,account,checking,43697.13,Indian Bank,active,2023-08-21T22:16:51Z,False
A000570502,account,savings,247172.49,Indian Bank,active,2025-07-18T22:16:51Z,True
A000570601,account,credit,-11545.75,State Bank of India,active,2024-12-03T22:16:51Z,False
A000570602,account,credit,-24516.95,Bank of Baroda,active,2025-02-01T22:16:51Z,False
A000570603,account,savings,356763.4,Punjab National Bank,active,2023-11-07T22:16:51Z,False
A000570701,account,savings,387747.02,Federal Bank,active,2024-04-08T22:16:51Z,False
A000570801,account,checking,36762.24,Union Bank of India,active,2023-08-01T22:16:51Z,False
A000570802,account,checking,1774.78,HDFC Bank,active,2024-02-16T22:16:51Z,True
A000570901,account,checking,49400.14,ICICI Bank,active,2024-08-08T22:16:51Z,False
A000570902,account,savings,195244.97,State Bank of India,active,2024-10-11T22:16:51Z,True
A000571001,account,credit,-29340.22,HDFC Bank,active,2024-09-02T22:16:51Z,False
A000571101,account,credit,-47712.09,Syndicate Bank,active,2023-05-03T22:16:51Z,False
A000571201,account,checking,43967.34,ICICI Bank,active,2024-08-23T22:16:51Z,False
A000571202,account,checking,40946.0,Syndicate Bank,active,2023-04-09T22:16:51Z,False
A000571203,account,savings,129191.13,Union Bank of India,active,2025-07-21T22:16:51Z,False
A000571301,account,savings,373146.91,Canara Bank,active,2025-07-20T22:16:51Z,False
A000571401,account,checking,18470.98,IDBI Bank,active,2024-04-14T22:16:51Z,False
A000571501,account,savings,71821.74,Bank of Baroda,active,2025-08-02T22:16:51Z,False
A000571502,account,checking,15579.03,Indian Overseas Bank,active,2025-04-12T22:16:51Z,False
A000571503,account,checking,30289.09,Syndicate Bank,active,2023-11-15T22:16:51Z,True
A000571601,account,checking,39665.71,Federal Bank,active,2025-06-13T22:16:51Z,False
A000571701,account,credit,-29283.85,Canara Bank,active,2023-12-17T22:16:51Z,False
A000571702,account,checking,17424.14,Federal Bank,active,2024-09-27T22:16:51Z,False
A000571801,account,credit,-41038.46,Axis Bank,active,2023-10-27T22:16:51Z,False
A000571901,account,checking,5169.95,Bank of Baroda,active,2023-11-24T22:16:51Z,False
A000571902,account,savings,365155.1,Federal Bank,active,2023-04-21T22:16:51Z,False
A000572001,account,savings,92298.89,Kotak Mahindra Bank,active,2024-02-28T22:16:51Z,False
A000572002,account,savings,281870.6,Punjab National Bank,active,2025-04-14T22:16:51Z,True
A000572101,account,credit,-25565.73,Indian Overseas Bank,active,2023-05-08T22:16:51Z,False
A000572102,account,credit,-30155.39,IDBI Bank,active,2023-05-18T22:16:51Z,False
A000572201,account,checking,27340.47,Punjab National Bank,active,2025-07-01T22:16:51Z,False
A000572202,account,savings,293444.75,Central Bank of India,active,2025-05-23T22:16:51Z,False
A000572301,account,savings,316339.07,Bank of Baroda,active,2025-06-10T22:16:51Z,False
A000572302,account,checking,28636.32,Indian Overseas Bank,active,2024-11-30T22:16:51Z,False
A000572303,account,savings,303624.91,ICICI Bank,active,2025-01-31T22:16:51Z,False
A000572401,account,checking,19235.8,ICICI Bank,active,2025-07-18T22:16:51Z,False
A000572402,account,credit,-15407.04,Punjab National Bank,active,2025-03-09T22:16:51Z,False
A000572403,account,credit,-23517.63,Indian Bank,active,2025-01-11T22:16:51Z,False
A000572404,account,savings,302781.22,Federal Bank,active,2024-06-12T22:16:51Z,False
A000572501,account,savings,418218.38,Indian Overseas Bank,active,2024-11-05T22:16:51Z,False
A000572601,account,credit,-48729.92,Punjab National Bank,active,2023-04-21T22:16:51Z,False
A000572701,account,savings,443354.96,Central Bank of India,active,2024-11-06T22:16:51Z,False
A000572801,account,credit,-41803.57,Central Bank of India,active,2022-12-28T22:16:51Z,False
A000572802,account,credit,-15861.32,Indian Bank,active,2023-09-07T22:16:51Z,False
A000572901,account,credit,-5290.24,Indian Overseas Bank,active,2022-12-22T22:16:51Z,False
A000573001,account,checking,15810.26,ICICI Bank,active,2023-01-10T22:16:51Z,False
A000573002,account,checking,6986.14,IDBI Bank,active,2024-10-17T22:16:51Z,False
A000573101,account,checking,34849.05,Kotak Mahindra Bank,active,2024-02-24T22:16:51Z,False
A000573102,account,checking,20908.21,State Bank of India,active,2024-06-24T22:16:51Z,False
A000573103,account,credit,-16934.93,Yes Bank,active,2023-11-24T22:16:51Z,False
A000573201,account,credit,-34240.27,Syndicate Bank,active,2024-09-24T22:16:51Z,False
A000573202,account,savings,476969.28,Kotak Mahindra Bank,active,2024-04-18T22:16:51Z,False
A000573301,account,credit,-6635.13,Yes Bank,active,2023-05-19T22:16:51Z,False
A000573401,account,savings,66827.16,Central Bank of India,active,2023-02-12T22:16:51Z,False
A000573402,account,savings,346219.77,Yes Bank,active,2025-06-02T22:16:51Z,False
A000573403,account,checking,18712.42,Federal Bank,active,2025-03-23T22:16:51Z,False
A000573501,account,savings,57727.39,Yes Bank,active,2023-04-23T22:16:51Z,False
A000573502,account,savings,186211.73,HDFC Bank,active,2024-10-13T22:16:51Z,False
A000573503,account,savings,247476.47,Federal Bank,active,2023-10-30T22:16:51Z,False
A000573504,account,checking,35225.66,Axis Bank,active,2024-12-30T22:16:51Z,True
A000573601,account,credit,-13133.44,Indian Bank,active,2024-08-27T22:16:51Z,False
A000573701,account,checking,5598.38,Yes Bank,active,2023-04-21T22:16:51Z,False
A000573702,account,checking,9626.57,HDFC Bank,active,2025-03-22T22:16:51Z,False
A000573801,account,checking,123.57,Bank of Baroda,active,2023-05-22T22:16:51Z,False
A000573802,account,savings,455929.37,Syndicate Bank,active,2024-07-08T22:16:51Z,False
