~from,~to,~label,since:Date
U5902,A590201,OWNS,2023-03-31T13:54:31Z
U5902,A590202,OWNS,2023-07-01T13:54:31Z
U5902,A590203,OWNS,2023-12-31T13:54:31Z
U5903,A590301,OWNS,2024-07-06T13:54:31Z
U5903,A590302,OWNS,2024-07-18T13:54:31Z
U5904,A590401,OWNS,2022-12-26T13:54:31Z
U5905,A590501,OWNS,2025-04-01T13:54:31Z
U5906,A590601,OWNS,2025-07-21T13:54:31Z
U5907,A590701,OWNS,2025-01-18T13:54:31Z
U5907,A590702,OWNS,2023-04-19T13:54:31Z
U5908,A590801,OWNS,2025-04-20T13:54:31Z
U5908,A590802,OWNS,2024-07-02T13:54:31Z
U5909,A590901,OWNS,2024-06-18T13:54:31Z
U5910,A591001,OWNS,2025-04-19T13:54:31Z
U5911,A591101,OWNS,2024-09-11T13:54:31Z
U5911,A591102,OWNS,2024-09-15T13:54:31Z
U5912,A591201,OWNS,2024-07-06T13:54:31Z
U5913,A591301,OWNS,2025-06-18T13:54:31Z
U5913,A591302,OWNS,2025-03-15T13:54:31Z
U5914,A591401,OWNS,2023-08-01T13:54:31Z
U5914,A591402,OWNS,2024-04-10T13:54:31Z
U5914,A591403,OWNS,2025-05-14T13:54:31Z
U5914,A591404,OWNS,2024-12-24T13:54:31Z
U5915,A591501,OWNS,2023-02-17T13:54:31Z
U5915,A591502,OWNS,2024-09-17T13:54:31Z
U5916,A591601,OWNS,2023-02-10T13:54:31Z
U5917,A591701,OWNS,2023-09-03T13:54:31Z
U5917,A591702,OWNS,2025-02-20T13:54:31Z
U5918,A591801,OWNS,2025-01-13T13:54:31Z
U5918,A591802,OWNS,2024-10-25T13:54:31Z
U5919,A591901,OWNS,2023-10-09T13:54:31Z
U5919,A591902,OWNS,2023-05-23T13:54:31Z
U5919,A591903,OWNS,2025-04-07T13:54:31Z
U5920,A592001,OWNS,2023-11-13T13:54:31Z
U5920,A592002,OWNS,2023-08-22T13:54:31Z
U5921,A592101,OWNS,2024-06-29T13:54:31Z
U5921,A592102,OWNS,2023-05-31T13:54:31Z
U5921,A592103,OWNS,2023-01-31T13:54:31Z
U5921,A592104,OWNS,2025-04-05T13:54:31Z
U5922,A592201,OWNS,2023-03-16T13:54:31Z
U5922,A592202,OWNS,2024-02-19T13:54:31Z
U5922,A592203,OWNS,2022-11-29T13:54:31Z
U5923,A592301,OWNS,2025-04-22T13:54:31Z
U5923,A592302,OWNS,2023-03-27T13:54:31Z
U5924,A592401,OWNS,2024-08-10T13:54:31Z
U5925,A592501,OWNS,2023-07-01T13:54:31Z
U5925,A592502,OWNS,2023-12-18T13:54:31Z
U5925,A592503,OWNS,2023-02-18T13:54:31Z
U5926,A592601,OWNS,2024-01-12T13:54:31Z
U5926,A592602,OWNS,2025-01-08T13:54:31Z
U5927,A592701,OWNS,2023-04-22T13:54:31Z
U5927,A592702,OWNS,2023-12-23T13:54:31Z
U5927,A592703,OWNS,2023-09-24T13:54:31Z
U5928,A592801,OWNS,2023-11-06T13:54:31Z
U5929,A592901,OWNS,2024-03-02T13:54:31Z
U5929,A592902,OWNS,2023-07-22T13:54:31Z
U5930,A593001,OWNS,2024-11-22T13:54:31Z
U5930,A593002,OWNS,2023-02-16T13:54:31Z
U5931,A593101,OWNS,2023-03-25T13:54:31Z
U5931,A593102,OWNS,2025-05-04T13:54:31Z
U5931,A593103,OWNS,2023-02-11T13:54:31Z
U5932,A593201,OWNS,2024-04-03T13:54:31Z
U5932,A593202,OWNS,2023-01-20T13:54:31Z
U5933,A593301,OWNS,2024-05-22T13:54:31Z
U5934,A593401,OWNS,2024-06-03T13:54:31Z
U5935,A593501,OWNS,2024-08-15T13:54:31Z
U5936,A593601,OWNS,2023-06-15T13:54:31Z
U5937,A593701,OWNS,2023-03-19T13:54:31Z
U5937,A593702,OWNS,2025-08-25T13:54:31Z
U5938,A593801,OWNS,2024-05-20T13:54:31Z
U5939,A593901,OWNS,2024-11-12T13:54:31Z
U5939,A593902,OWNS,2024-07-12T13:54:31Z
U5940,A594001,OWNS,2025-04-07T13:54:31Z
U5940,A594002,OWNS,2023-02-08T13:54:31Z
U5941,A594101,OWNS,2024-10-20T13:54:31Z
U5941,A594102,OWNS,2024-11-10T13:54:31Z
U5942,A594201,OWNS,2023-03-16T13:54:31Z
U5942,A594202,OWNS,2024-11-01T13:54:31Z
U5942,A594203,OWNS,2024-02-23T13:54:31Z
U5943,A594301,OWNS,2023-12-18T13:54:31Z
U5943,A594302,OWNS,2023-06-26T13:54:31Z
U5943,A594303,OWNS,2023-08-17T13:54:31Z
U5943,A594304,OWNS,2022-12-30T13:54:31Z
U5944,A594401,OWNS,2022-11-30T13:54:31Z
U5944,A594402,OWNS,2024-06-13T13:54:31Z
U5944,A594403,OWNS,2025-02-15T13:54:31Z
U5944,A594404,OWNS,2023-05-21T13:54:31Z
U5945,A594501,OWNS,2023-07-04T13:54:31Z
U5946,A594601,OWNS,2025-03-17T13:54:31Z
U5946,A594602,OWNS,2023-12-01T13:54:31Z
U5947,A594701,OWNS,2024-02-04T13:54:31Z
U5948,A594801,OWNS,2025-01-11T13:54:31Z
U5949,A594901,OWNS,2024-12-09T13:54:31Z
U5949,A594902,OWNS,2023-08-28T13:54:31Z
U5950,A595001,OWNS,2023-05-26T13:54:31Z
U5950,A595002,OWNS,2025-04-26T13:54:31Z
U5951,A595101,OWNS,2023-06-25T13:54:31Z
U5951,A595102,OWNS,2023-12-19T13:54:31Z
U5952,A595201,OWNS,2023-01-29T13:54:31Z
U5952,A595202,OWNS,2022-12-25T13:54:31Z
U5952,A595203,OWNS,2022-12-23T13:54:31Z
U5952,A595204,OWNS,2023-10-22T13:54:31Z
U5953,A595301,OWNS,2023-06-28T13:54:31Z
U5953,A595302,OWNS,2024-06-22T13:54:31Z
U5954,A595401,OWNS,2024-11-26T13:54:31Z
U5954,A595402,OWNS,2022-12-07T13:54:31Z
U5954,A595403,OWNS,2024-08-14T13:54:31Z
U5955,A595501,OWNS,2024-10-27T13:54:31Z
U5956,A595601,OWNS,2025-02-14T13:54:31Z
U5957,A595701,OWNS,2023-07-27T13:54:31Z
U5958,A595801,OWNS,2025-01-04T13:54:31Z
U5958,A595802,OWNS,2024-09-12T13:54:31Z
U5958,A595803,OWNS,2024-02-12T13:54:31Z
U5959,A595901,OWNS,2023-11-16T13:54:31Z
U5959,A595902,OWNS,2023-04-27T13:54:31Z
U5959,A595903,OWNS,2025-05-02T13:54:31Z
U5959,A595904,OWNS,2023-03-25T13:54:31Z
U5960,A596001,OWNS,2023-10-29T13:54:31Z
U5960,A596002,OWNS,2023-11-12T13:54:31Z
U5961,A596101,OWNS,2023-08-08T13:54:31Z
U5961,A596102,OWNS,2024-07-22T13:54:31Z
U5961,A596103,OWNS,2023-11-13T13:54:31Z
U5962,A596201,OWNS,2023-08-08T13:54:31Z
U5963,A596301,OWNS,2025-08-10T13:54:31Z
U5964,A596401,OWNS,2025-05-03T13:54:31Z
U5965,A596501,OWNS,2023-05-13T13:54:31Z
U5966,A596601,OWNS,2024-09-30T13:54:31Z
U5966,A596602,OWNS,2025-07-13T13:54:31Z
U5967,A596701,OWNS,2024-12-03T13:54:31Z
U5967,A596702,OWNS,2025-07-23T13:54:31Z
U5968,A596801,OWNS,2024-05-04T13:54:31Z
U5968,A596802,OWNS,2022-12-11T13:54:31Z
U5969,A596901,OWNS,2023-08-30T13:54:31Z
U5969,A596902,OWNS,2024-01-16T13:54:31Z
U5969,A596903,OWNS,2024-03-30T13:54:31Z
U5969,A596904,OWNS,2023-09-24T13:54:31Z
U5970,A597001,OWNS,2025-02-19T13:54:31Z
U5971,A597101,OWNS,2025-04-28T13:54:31Z
U5971,A597102,OWNS,2023-06-13T13:54:31Z
U5972,A597201,OWNS,2024-11-21T13:54:31Z
U5972,A597202,OWNS,2023-08-08T13:54:31Z
U5972,A597203,OWNS,2023-01-03T13:54:31Z
U5973,A597301,OWNS,2023-07-10T13:54:31Z
U5974,A597401,OWNS,2023-04-02T13:54:31Z
U5974,A597402,OWNS,2023-07-03T13:54:31Z
U5975,A597501,OWNS,2024-07-14T13:54:31Z
U5975,A597502,OWNS,2024-06-10T13:54:31Z
U5975,A597503,OWNS,2025-03-04T13:54:31Z
U5976,A597601,OWNS,2023-09-02T13:54:31Z
U5976,A597602,OWNS,2022-12-17T13:54:31Z
U5977,A597701,OWNS,2023-04-04T13:54:31Z
U5978,A597801,OWNS,2023-01-17T13:54:31Z
U5978,A597802,OWNS,2023-06-18T13:54:31Z
U5979,A597901,OWNS,2023-06-13T13:54:31Z
U5979,A597902,OWNS,2023-04-16T13:54:31Z
U5980,A598001,OWNS,2025-08-06T13:54:31Z
U5980,A598002,OWNS,2023-01-26T13:54:31Z
U5980,A598003,OWNS,2025-07-31T13:54:31Z
U5981,A598101,OWNS,2024-05-31T13:54:31Z
U5981,A598102,OWNS,2025-01-30T13:54:31Z
U5981,A598103,OWNS,2024-07-05T13:54:31Z
U5981,A598104,OWNS,2023-07-30T13:54:31Z
U5982,A598201,OWNS,2023-05-09T13:54:31Z
U5982,A598202,OWNS,2024-11-09T13:54:31Z
U5983,A598301,OWNS,2024-03-16T13:54:31Z
U5983,A598302,OWNS,2023-02-07T13:54:31Z
U5983,A598303,OWNS,2022-12-13T13:54:31Z
U5983,A598304,OWNS,2024-07-09T13:54:31Z
U5984,A598401,OWNS,2024-02-09T13:54:31Z
U5984,A598402,OWNS,2025-01-17T13:54:31Z
U5985,A598501,OWNS,2024-11-06T13:54:31Z
U5986,A598601,OWNS,2023-08-20T13:54:31Z
U5986,A598602,OWNS,2023-05-05T13:54:31Z
U5986,A598603,OWNS,2024-08-06T13:54:31Z
U5987,A598701,OWNS,2023-08-20T13:54:31Z
U5987,A598702,OWNS,2025-03-18T13:54:31Z
U5987,A598703,OWNS,2024-01-21T13:54:31Z
U5988,A598801,OWNS,2024-12-28T13:54:31Z
U5988,A598802,OWNS,2023-03-01T13:54:31Z
U5989,A598901,OWNS,2023-08-07T13:54:31Z
U5990,A599001,OWNS,2024-07-21T13:54:31Z
U5990,A599002,OWNS,2024-01-14T13:54:31Z
U5991,A599101,OWNS,2025-01-22T13:54:31Z
U5991,A599102,OWNS,2024-01-07T13:54:31Z
U5992,A599201,OWNS,2023-11-30T13:54:31Z
U5992,A599202,OWNS,2024-12-16T13:54:31Z
U5992,A599203,OWNS,2023-03-09T13:54:31Z
U5993,A599301,OWNS,2025-07-09T13:54:31Z
U5993,A599302,OWNS,2022-12-14T13:54:31Z
U5993,A599303,OWNS,2024-10-10T13:54:31Z
U5994,A599401,OWNS,2023-11-08T13:54:31Z
U5994,A599402,OWNS,2025-04-13T13:54:31Z
U5995,A599501,OWNS,2025-01-22T13:54:31Z
U5996,A599601,OWNS,2024-08-15T13:54:31Z
U5996,A599602,OWNS,2023-07-11T13:54:31Z
U5997,A599701,OWNS,2024-01-05T13:54:31Z
U5998,A599801,OWNS,2025-06-05T13:54:31Z
U5998,A599802,OWNS,2024-02-14T13:54:31Z
U5999,A599901,OWNS,2024-05-29T13:54:31Z
U5999,A599902,OWNS,2023-12-04T13:54:31Z
U6000,A600001,OWNS,2024-09-01T13:54:31Z
U6000,A600002,OWNS,2024-05-26T13:54:31Z
U6000,A600003,OWNS,2023-11-16T13:54:31Z
U6001,A600101,OWNS,2025-01-05T13:54:31Z
U6001,A600102,OWNS,2023-06-11T13:54:31Z
U6002,A600201,OWNS,2024-08-06T13:54:31Z
U6002,A600202,OWNS,2024-02-07T13:54:31Z
U6003,A600301,OWNS,2024-02-12T13:54:31Z
U6003,A600302,OWNS,2023-02-25T13:54:31Z
U6004,A600401,OWNS,2023-09-23T13:54:31Z
U6004,A600402,OWNS,2024-07-18T13:54:31Z
U6004,A600403,OWNS,2025-06-17T13:54:31Z
U6005,A600501,OWNS,2025-04-07T13:54:31Z
U6005,A600502,OWNS,2023-04-12T13:54:31Z
U6006,A600601,OWNS,2024-07-26T13:54:31Z
U6007,A600701,OWNS,2023-05-22T13:54:31Z
U6007,A600702,OWNS,2024-07-13T13:54:31Z
U6008,A600801,OWNS,2023-09-02T13:54:31Z
U6009,A600901,OWNS,2024-02-09T13:54:31Z
U6009,A600902,OWNS,2025-04-30T13:54:31Z
U6010,A601001,OWNS,2023-07-05T13:54:31Z
U6010,A601002,OWNS,2023-01-09T13:54:31Z
U6011,A601101,OWNS,2025-05-12T13:54:31Z
U6011,A601102,OWNS,2023-05-01T13:54:31Z
U6011,A601103,OWNS,2024-10-20T13:54:31Z
U6011,A601104,OWNS,2024-12-24T13:54:31Z
U6012,A601201,OWNS,2024-02-28T13:54:31Z
U6012,A601202,OWNS,2023-02-13T13:54:31Z
U6012,A601203,OWNS,2023-06-23T13:54:31Z
U6013,A601301,OWNS,2024-05-31T13:54:31Z
U6014,A601401,OWNS,2024-10-07T13:54:31Z
U6014,A601402,OWNS,2023-10-29T13:54:31Z
U6014,A601403,OWNS,2023-08-07T13:54:31Z
U6014,A601404,OWNS,2024-12-09T13:54:31Z
U6015,A601501,OWNS,2024-03-29T13:54:31Z
U6015,A601502,OWNS,2023-10-03T13:54:31Z
U6016,A601601,OWNS,2025-02-19T13:54:31Z
U6016,A601602,OWNS,2024-07-21T13:54:31Z
U6017,A601701,OWNS,2023-06-01T13:54:31Z
U6017,A601702,OWNS,2024-08-07T13:54:31Z
U6017,A601703,OWNS,2025-06-04T13:54:31Z
U6018,A601801,OWNS,2023-03-28T13:54:31Z
U6018,A601802,OWNS,2025-05-09T13:54:31Z
U6018,A601803,OWNS,2024-04-14T13:54:31Z
U6019,A601901,OWNS,2024-10-08T13:54:31Z
U6019,A601902,OWNS,2023-03-15T13:54:31Z
U6020,A602001,OWNS,2023-12-24T13:54:31Z
U6021,A602101,OWNS,2025-05-01T13:54:31Z
U6021,A602102,OWNS,2024-09-30T13:54:31Z
U6021,A602103,OWNS,2024-06-19T13:54:31Z
U6022,A602201,OWNS,2024-04-12T13:54:31Z
U6023,A602301,OWNS,2024-06-02T13:54:31Z
U6023,A602302,OWNS,2024-09-28T13:54:31Z
U6024,A602401,OWNS,2023-09-17T13:54:31Z
U6025,A602501,OWNS,2022-12-27T13:54:31Z
U6025,A602502,OWNS,2024-01-09T13:54:31Z
U6026,A602601,OWNS,2024-04-11T13:54:31Z
U6027,A602701,OWNS,2023-09-09T13:54:31Z
U6027,A602702,OWNS,2025-07-07T13:54:31Z
U6028,A602801,OWNS,2023-10-05T13:54:31Z
U6028,A602802,OWNS,2024-08-01T13:54:31Z
U6029,A602901,OWNS,2023-01-24T13:54:31Z
U6029,A602902,OWNS,2025-08-08T13:54:31Z
U6030,A603001,OWNS,2023-08-10T13:54:31Z
U6030,A603002,OWNS,2023-03-25T13:54:31Z
U6030,A603003,OWNS,2023-08-26T13:54:31Z
U6031,A603101,OWNS,2024-03-14T13:54:31Z
U6031,A603102,OWNS,2023-12-27T13:54:31Z
U6032,A603201,OWNS,2023-10-21T13:54:31Z
U6033,A603301,OWNS,2023-09-17T13:54:31Z
U6033,A603302,OWNS,2024-09-12T13:54:31Z
U6033,A603303,OWNS,2023-05-29T13:54:31Z
U6034,A603401,OWNS,2023-06-30T13:54:31Z
U6034,A603402,OWNS,2023-06-21T13:54:31Z
U6035,A603501,OWNS,2023-12-02T13:54:31Z
U6035,A603502,OWNS,2024-06-20T13:54:31Z
U6035,A603503,OWNS,2024-01-20T13:54:31Z
U6036,A603601,OWNS,2023-10-18T13:54:31Z
U6037,A603701,OWNS,2024-11-07T13:54:31Z
U6037,A603702,OWNS,2025-06-21T13:54:31Z
U6038,A603801,OWNS,2024-04-07T13:54:31Z
U6038,A603802,OWNS,2023-05-24T13:54:31Z
U6039,A603901,OWNS,2023-06-10T13:54:31Z
U6040,A604001,OWNS,2024-07-25T13:54:31Z
U6040,A604002,OWNS,2025-04-11T13:54:31Z
U6041,A604101,OWNS,2024-12-24T13:54:31Z
U6041,A604102,OWNS,2024-06-25T13:54:31Z
U6042,A604201,OWNS,2025-05-23T13:54:31Z
U6043,A604301,OWNS,2023-11-29T13:54:31Z
U6044,A604401,OWNS,2023-03-29T13:54:31Z
U6044,A604402,OWNS,2023-06-28T13:54:31Z
U6044,A604403,OWNS,2025-03-08T13:54:31Z
U6044,A604404,OWNS,2023-11-22T13:54:31Z
U6045,A604501,OWNS,2025-01-05T13:54:31Z
U6045,A604502,OWNS,2024-02-26T13:54:31Z
U6046,A604601,OWNS,2024-11-07T13:54:31Z
U6046,A604602,OWNS,2023-07-15T13:54:31Z
U6047,A604701,OWNS,2024-07-04T13:54:31Z
U6048,A604801,OWNS,2024-02-14T13:54:31Z
U6049,A604901,OWNS,2025-05-01T13:54:31Z
U6050,A605001,OWNS,2024-05-28T13:54:31Z
U6051,A605101,OWNS,2024-05-13T13:54:31Z
U6051,A605102,OWNS,2023-10-06T13:54:31Z
U6052,A605201,OWNS,2024-06-02T13:54:31Z
U6053,A605301,OWNS,2025-03-10T13:54:31Z
U6053,A605302,OWNS,2024-03-07T13:54:31Z
U6053,A605303,OWNS,2022-12-23T13:54:31Z
U6054,A605401,OWNS,2024-05-23T13:54:31Z
U6054,A605402,OWNS,2024-04-11T13:54:31Z
U6055,A605501,OWNS,2024-01-11T13:54:31Z
U6055,A605502,OWNS,2025-05-24T13:54:31Z
U6056,A605601,OWNS,2023-09-11T13:54:31Z
U6056,A605602,OWNS,2024-01-09T13:54:31Z
U6057,A605701,OWNS,2024-02-16T13:54:31Z
U6057,A605702,OWNS,2025-07-12T13:54:31Z
U6057,A605703,OWNS,2025-01-07T13:54:31Z
U6058,A605801,OWNS,2024-03-03T13:54:31Z
U6059,A605901,OWNS,2024-05-17T13:54:31Z
U6059,A605902,OWNS,2024-12-15T13:54:31Z
U6060,A606001,OWNS,2024-02-26T13:54:31Z
U6060,A606002,OWNS,2023-02-27T13:54:31Z
U6061,A606101,OWNS,2024-11-28T13:54:31Z
U6062,A606201,OWNS,2024-07-14T13:54:31Z
U6063,A606301,OWNS,2024-12-04T13:54:31Z
U6064,A606401,OWNS,2025-02-02T13:54:31Z
U6064,A606402,OWNS,2024-04-28T13:54:31Z
U6064,A606403,OWNS,2024-02-05T13:54:31Z
U6065,A606501,OWNS,2025-05-09T13:54:31Z
U6066,A606601,OWNS,2025-02-08T13:54:31Z
U6066,A606602,OWNS,2025-01-23T13:54:31Z
U6067,A606701,OWNS,2023-12-19T13:54:31Z
U6067,A606702,OWNS,2023-01-14T13:54:31Z
U6068,A606801,OWNS,2024-08-21T13:54:31Z
U6068,A606802,OWNS,2023-05-26T13:54:31Z
U6069,A606901,OWNS,2025-05-10T13:54:31Z
U6069,A606902,OWNS,2024-10-03T13:54:31Z
U6070,A607001,OWNS,2024-06-03T13:54:31Z
U6071,A607101,OWNS,2024-05-11T13:54:31Z
U6071,A607102,OWNS,2023-04-06T13:54:31Z
U6072,A607201,OWNS,2023-12-27T13:54:31Z
U6072,A607202,OWNS,2024-11-09T13:54:31Z
U6072,A607203,OWNS,2023-08-23T13:54:31Z
U6073,A607301,OWNS,2024-01-16T13:54:31Z
U6074,A607401,OWNS,2023-04-12T13:54:31Z
U6074,A607402,OWNS,2024-10-26T13:54:31Z
U6074,A607403,OWNS,2023-01-27T13:54:31Z
U6074,A607404,OWNS,2023-07-14T13:54:31Z
U6075,A607501,OWNS,2025-04-19T13:54:31Z
U6076,A607601,OWNS,2023-02-26T13:54:31Z
U6077,A607701,OWNS,2023-11-29T13:54:31Z
U6077,A607702,OWNS,2023-06-07T13:54:31Z
U6078,A607801,OWNS,2025-03-26T13:54:31Z
U6079,A607901,OWNS,2024-12-27T13:54:31Z
U6079,A607902,OWNS,2023-01-15T13:54:31Z
U6080,A608001,OWNS,2025-07-25T13:54:31Z
U6081,A608101,OWNS,2024-04-28T13:54:31Z
U6082,A608201,OWNS,2023-08-07T13:54:32Z
U6082,A608202,OWNS,2024-11-14T13:54:32Z
U6083,A608301,OWNS,2025-03-21T13:54:32Z
U6083,A608302,OWNS,2023-10-23T13:54:32Z
U6083,A608303,OWNS,2025-04-09T13:54:32Z
U6084,A608401,OWNS,2025-02-22T13:54:32Z
U6084,A608402,OWNS,2023-09-12T13:54:32Z
U6085,A608501,OWNS,2025-02-25T13:54:32Z
U6085,A608502,OWNS,2024-07-11T13:54:32Z
U6085,A608503,OWNS,2023-11-03T13:54:32Z
U6086,A608601,OWNS,2023-11-04T13:54:32Z
U6087,A608701,OWNS,2024-09-18T13:54:32Z
U6087,A608702,OWNS,2023-06-08T13:54:32Z
U6087,A608703,OWNS,2025-02-06T13:54:32Z
U6088,A608801,OWNS,2023-11-03T13:54:32Z
U6089,A608901,OWNS,2023-05-05T13:54:32Z
U6089,A608902,OWNS,2023-12-21T13:54:32Z
U6090,A609001,OWNS,2023-11-15T13:54:32Z
U6090,A609002,OWNS,2023-09-06T13:54:32Z
U6090,A609003,OWNS,2025-06-01T13:54:32Z
U6091,A609101,OWNS,2023-12-14T13:54:32Z
U6091,A609102,OWNS,2024-10-11T13:54:32Z
U6091,A609103,OWNS,2022-12-21T13:54:32Z
U6092,A609201,OWNS,2025-02-07T13:54:32Z
U6093,A609301,OWNS,2023-08-19T13:54:32Z
U6093,A609302,OWNS,2024-10-29T13:54:32Z
U6094,A609401,OWNS,2024-07-22T13:54:32Z
U6094,A609402,OWNS,2023-06-05T13:54:32Z
U6094,A609403,OWNS,2025-01-05T13:54:32Z
U6095,A609501,OWNS,2024-06-12T13:54:32Z
U6095,A609502,OWNS,2025-05-23T13:54:32Z
U6096,A609601,OWNS,2024-06-10T13:54:32Z
U6096,A609602,OWNS,2023-04-10T13:54:32Z
U6097,A609701,OWNS,2023-01-01T13:54:32Z
U6097,A609702,OWNS,2023-05-21T13:54:32Z
U6097,A609703,OWNS,2024-06-23T13:54:32Z
U6097,A609704,OWNS,2023-09-17T13:54:32Z
U6098,A609801,OWNS,2023-11-22T13:54:32Z
U6098,A609802,OWNS,2024-03-10T13:54:32Z
U6099,A609901,OWNS,2024-07-12T13:54:32Z
U6099,A609902,OWNS,2024-08-30T13:54:32Z
U6100,A610001,OWNS,2025-06-10T13:54:32Z
U6100,A610002,OWNS,2024-05-27T13:54:32Z
U6101,A610101,OWNS,2025-01-03T13:54:32Z
U6101,A610102,OWNS,2024-07-13T13:54:32Z
U6102,A610201,OWNS,2024-11-02T13:54:32Z
U6102,A610202,OWNS,2023-10-27T13:54:32Z
U6102,A610203,OWNS,2025-01-12T13:54:32Z
U6103,A610301,OWNS,2025-05-06T13:54:32Z
U6103,A610302,OWNS,2023-02-23T13:54:32Z
U6104,A610401,OWNS,2024-04-09T13:54:32Z
U6104,A610402,OWNS,2023-06-27T13:54:32Z
U6105,A610501,OWNS,2025-02-21T13:54:32Z
U6105,A610502,OWNS,2023-12-22T13:54:32Z
U6106,A610601,OWNS,2022-12-18T13:54:32Z
U6106,A610602,OWNS,2023-01-02T13:54:32Z
U6107,A610701,OWNS,2023-07-18T13:54:32Z
U6108,A610801,OWNS,2025-05-30T13:54:32Z
U6108,A610802,OWNS,2024-11-25T13:54:32Z
U6109,A610901,OWNS,2024-01-19T13:54:32Z
U6109,A610902,OWNS,2023-09-01T13:54:32Z
U6109,A610903,OWNS,2025-01-09T13:54:32Z
U6110,A611001,OWNS,2024-10-23T13:54:32Z
U6111,A611101,OWNS,2023-04-12T13:54:32Z
U6112,A611201,OWNS,2024-12-03T13:54:32Z
U6112,A611202,OWNS,2023-06-08T13:54:32Z
U6113,A611301,OWNS,2023-10-14T13:54:32Z
U6114,A611401,OWNS,2023-02-13T13:54:32Z
U6114,A611402,OWNS,2025-02-26T13:54:32Z
U6114,A611403,OWNS,2023-11-11T13:54:32Z
U6114,A611404,OWNS,2023-12-23T13:54:32Z
U6115,A611501,OWNS,2023-08-05T13:54:32Z
U6115,A611502,OWNS,2025-04-14T13:54:32Z
U6116,A611601,OWNS,2024-10-24T13:54:32Z
U6117,A611701,OWNS,2023-08-20T13:54:32Z
U6117,A611702,OWNS,2024-09-13T13:54:32Z
U6118,A611801,OWNS,2024-10-18T13:54:32Z
U6118,A611802,OWNS,2024-02-13T13:54:32Z
U6119,A611901,OWNS,2024-04-23T13:54:32Z
U6119,A611902,OWNS,2023-06-27T13:54:32Z
U6119,A611903,OWNS,2023-12-10T13:54:32Z
U6120,A612001,OWNS,2025-08-22T13:54:32Z
U6120,A612002,OWNS,2022-12-02T13:54:32Z
U6121,A612101,OWNS,2024-01-13T13:54:32Z
U6121,A612102,OWNS,2024-01-28T13:54:32Z
U6122,A612201,OWNS,2025-03-26T13:54:32Z
U6122,A612202,OWNS,2025-02-09T13:54:32Z
U6123,A612301,OWNS,2024-12-26T13:54:32Z
U6123,A612302,OWNS,2024-02-25T13:54:32Z
U6124,A612401,OWNS,2024-08-28T13:54:32Z
U6124,A612402,OWNS,2024-05-15T13:54:32Z
U6124,A612403,OWNS,2023-08-01T13:54:32Z
U6124,A612404,OWNS,2023-11-23T13:54:32Z
U6125,A612501,OWNS,2023-07-30T13:54:32Z
U6125,A612502,OWNS,2025-07-03T13:54:32Z
U6125,A612503,OWNS,2025-03-23T13:54:32Z
U6126,A612601,OWNS,2023-08-04T13:54:32Z
U6126,A612602,OWNS,2023-09-11T13:54:32Z
U6127,A612701,OWNS,2024-10-03T13:54:32Z
U6127,A612702,OWNS,2023-12-08T13:54:32Z
U6127,A612703,OWNS,2025-03-20T13:54:32Z
U6127,A612704,OWNS,2023-01-18T13:54:32Z
U6128,A612801,OWNS,2023-01-19T13:54:32Z
U6128,A612802,OWNS,2025-08-23T13:54:32Z
U6128,A612803,OWNS,2024-02-08T13:54:32Z
U6128,A612804,OWNS,2023-12-19T13:54:32Z
U6129,A612901,OWNS,2023-08-13T13:54:32Z
U6129,A612902,OWNS,2025-08-10T13:54:32Z
U6129,A612903,OWNS,2023-11-23T13:54:32Z
U6129,A612904,OWNS,2025-04-21T13:54:32Z
U6130,A613001,OWNS,2023-12-18T13:54:32Z
U6130,A613002,OWNS,2024-12-15T13:54:32Z
U6131,A613101,OWNS,2025-02-21T13:54:32Z
U6131,A613102,OWNS,2025-07-30T13:54:32Z
U6131,A613103,OWNS,2023-05-27T13:54:32Z
U6132,A613201,OWNS,2022-12-25T13:54:32Z
U6133,A613301,OWNS,2024-12-16T13:54:32Z
U6133,A613302,OWNS,2023-07-30T13:54:32Z
U6133,A613303,OWNS,2024-10-11T13:54:32Z
U6133,A613304,OWNS,2025-07-14T13:54:32Z
U6134,A613401,OWNS,2024-07-08T13:54:32Z
U6134,A613402,OWNS,2025-01-16T13:54:32Z
U6134,A613403,OWNS,2023-05-08T13:54:32Z
U6135,A613501,OWNS,2024-05-16T13:54:32Z
U6136,A613601,OWNS,2024-09-07T13:54:32Z
U6136,A613602,OWNS,2023-05-26T13:54:32Z
U6137,A613701,OWNS,2024-09-11T13:54:32Z
U6137,A613702,OWNS,2025-06-14T13:54:32Z
U6138,A613801,OWNS,2025-07-24T13:54:32Z
U6138,A613802,OWNS,2024-06-26T13:54:32Z
U6139,A613901,OWNS,2024-01-10T13:54:32Z
U6139,A613902,OWNS,2025-08-11T13:54:32Z
U6139,A613903,OWNS,2025-02-26T13:54:32Z
U6139,A613904,OWNS,2025-06-27T13:54:32Z
U6140,A614001,OWNS,2025-06-06T13:54:32Z
U6140,A614002,OWNS,2023-03-30T13:54:32Z
U6141,A614101,OWNS,2023-05-30T13:54:32Z
U6141,A614102,OWNS,2024-02-03T13:54:32Z
U6142,A614201,OWNS,2024-01-08T13:54:32Z
U6142,A614202,OWNS,2023-06-19T13:54:32Z
U6143,A614301,OWNS,2023-10-31T13:54:32Z
U6143,A614302,OWNS,2024-10-16T13:54:32Z
U6144,A614401,OWNS,2024-12-29T13:54:32Z
